,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text,text_string,topic_string,topic_numeric
1635,3.0,0.8773000240325928, pods mango buy got pod banned like get flavored mint,"['trying', 'get', 'hands', 'turquoise', 'juul', 'ampampampamp', 'theyre', 'stock']",trying get hands turquoise juul ampampampamp theyre stock,juulpods and flavors,3.0
1636,3.0,0.8773000240325928, pods mango buy got pod banned like get flavored mint,"['ok', 'give', 'kids', 'juul', 'pods', 'instead', 'candy']",ok give kids juul pods instead candy,juulpods and flavors,3.0
1637,3.0,0.8773000240325928, pods mango buy got pod banned like get flavored mint,"['niggas', 'love', 'selling', 'bootleg', 'ass', 'juul', 'pods']",niggas love selling bootleg ass juul pods,juulpods and flavors,3.0
1638,3.0,0.8773000240325928, pods mango buy got pod banned like get flavored mint,"['found', 'mint', 'juul', 'pods', 'purse', 'anyone', 'wants']",found mint juul pods purse anyone wants,juulpods and flavors,3.0
1639,3.0,0.8773000240325928, pods mango buy got pod banned like get flavored mint,"['go', 'mango', 'juul', 'pods', 'sell', 'resale', 'pod']",go mango juul pods sell resale pod,juulpods and flavors,3.0
1640,3.0,0.8773000240325928, pods mango buy got pod banned like get flavored mint,"['hella', 'people', 'smell', 'like', 'mango', 'juul', 'pods']",hella people smell like mango juul pods,juulpods and flavors,3.0
1641,3.0,0.8772000074386597, pods mango buy got pod banned like get flavored mint,"['@juulvapor', 'many', 'rts', 'free', 'juul', 'pods', 'life']",@juulvapor many rts free juul pods life,juulpods and flavors,3.0
1642,3.0,0.8772000074386597, pods mango buy got pod banned like get flavored mint,"['easier', 'get', 'gun', 'fucking', 'mango', 'juul', 'pod']",easier get gun fucking mango juul pod,juulpods and flavors,3.0
1643,3.0,0.8770999908447266, pods mango buy got pod banned like get flavored mint,"['lol', 'sober', 'remember', 'drunk', 'ordering', 'juul', 'sticker']",lol sober remember drunk ordering juul sticker,juulpods and flavors,3.0
1644,3.0,0.8770999908447266, pods mango buy got pod banned like get flavored mint,"['believe', 'people', 'really', 'trying', 'sell', 'used', 'juul']",believe people really trying sell used juul,juulpods and flavors,3.0
1645,3.0,0.8770999908447266, pods mango buy got pod banned like get flavored mint,"['think', 'uber', 'eats', 'deliver', 'juul', 'pods', 'casino']",think uber eats deliver juul pods casino,juulpods and flavors,3.0
1646,3.0,0.8770999908447266, pods mango buy got pod banned like get flavored mint,"['@selnthecity', 'right', 'fills', 'studio', 'mango', 'juul', 'pods']",@selnthecity right fills studio mango juul pods,juulpods and flavors,3.0
1647,3.0,0.8770999908447266, pods mango buy got pod banned like get flavored mint,"['today', 'voted', 'also', 'bought', 'juul', 'exactly', 'think']",today voted also bought juul exactly think,juulpods and flavors,3.0
1648,3.0,0.8769999742507935, pods mango buy got pod banned like get flavored mint,"['went', 'tide', 'pods', 'juul', 'pods', 'one', 'year']",went tide pods juul pods one year,juulpods and flavors,3.0
1649,3.0,0.8769999742507935, pods mango buy got pod banned like get flavored mint,"['venmo', 'ya', 'girl', 'money', 'get', 'juul', 'pods', 'kallitesen']",venmo ya girl money get juul pods kallitesen,juulpods and flavors,3.0
1650,3.0,0.876800000667572, pods mango buy got pod banned like get flavored mint,"['happy', 'birthday', '@sayge__taylor', 'hope', 'day', 'filled', 'sunflowers', 'juul', 'pods']",happy birthday @sayge__taylor hope day filled sunflowers juul pods,juulpods and flavors,3.0
1651,3.0,0.8662999868392944, pods mango buy got pod banned like get flavored mint,"['cucumber', 'juul', 'pods', 'smell', 'like', 'fish', 'oil', 'think', 'may', 'last', 'cucumber', 'pod', 'forever']",cucumber juul pods smell like fish oil think may last cucumber pod forever,juulpods and flavors,3.0
1652,3.0,0.8647000193595886, pods mango buy got pod banned like get flavored mint,"['banning', 'mango', 'juul', 'pods', 'bad', 'guys', 'still', 'going', 'find', 'ways', 'get', 'mango', 'juul', 'pods', 'need']",banning mango juul pods bad guys still going find ways get mango juul pods need,juulpods and flavors,3.0
1653,3.0,0.8597000241279602, pods mango buy got pod banned like get flavored mint,"['theyre', 'trying', 'ban', 'mango', 'juul', 'pods', 'still', 'drink', 'mango', 'strawberry', 'splash', 'cupcake', 'whipped', 'cream', 'chocola']",theyre trying ban mango juul pods still drink mango strawberry splash cupcake whipped cream chocola,juulpods and flavors,3.0
1654,3.0,0.8586999773979187, pods mango buy got pod banned like get flavored mint,"['got', 'mango', 'juul', 'pods', 'high', 'dm', 'run', 'fda', 'banned', 'pod', 'serious', 'inquires']",got mango juul pods high dm run fda banned pod serious inquires,juulpods and flavors,3.0
1655,3.0,0.8571000099182129, pods mango buy got pod banned like get flavored mint,"['flavored', 'juul', 'pods', 'got', 'banned', 'ar15s']",flavored juul pods got banned ar15s,juulpods and flavors,3.0
1656,3.0,0.8571000099182129, pods mango buy got pod banned like get flavored mint,"['juul', 'pods', 'banned', 'automatic', 'assault', 'rifles']",juul pods banned automatic assault rifles,juulpods and flavors,3.0
1657,3.0,0.8571000099182129, pods mango buy got pod banned like get flavored mint,"['really', 'banned', 'mango', 'juul', 'pods', 'ar15s']",really banned mango juul pods ar15s,juulpods and flavors,3.0
1658,3.0,0.8571000099182129, pods mango buy got pod banned like get flavored mint,"['grats', 'america', 'getting', 'juul', 'pods', 'banned', 'ar15s']",grats america getting juul pods banned ar15s,juulpods and flavors,3.0
1659,3.0,0.8571000099182129, pods mango buy got pod banned like get flavored mint,"['theyre', 'banning', 'juul', 'pods', 'assault', 'rifles']",theyre banning juul pods assault rifles,juulpods and flavors,3.0
1660,3.0,0.8571000099182129, pods mango buy got pod banned like get flavored mint,"['juul', 'pods', 'got', 'banned', 'assault', 'rifles']",juul pods got banned assault rifles,juulpods and flavors,3.0
1661,3.0,0.8571000099182129, pods mango buy got pod banned like get flavored mint,"['mango', 'juul', 'pods', 'getting', 'banned', 'ar15s', '#murrica']",mango juul pods getting banned ar15s #murrica,juulpods and flavors,3.0
1662,3.0,0.8571000099182129, pods mango buy got pod banned like get flavored mint,"['bought', 'limited', 'edition', 'turquoise', 'juul', 'insane']",bought limited edition turquoise juul insane,juulpods and flavors,3.0
1663,3.0,0.8571000099182129, pods mango buy got pod banned like get flavored mint,"['mango', 'juul', 'pods', 'banned', 'ar15s', '#america']",mango juul pods banned ar15s #america,juulpods and flavors,3.0
1664,3.0,0.8571000099182129, pods mango buy got pod banned like get flavored mint,"['seniors', 'flavored', 'juul', 'pods', 'got', 'banned', '#30moh']",seniors flavored juul pods got banned #30moh,juulpods and flavors,3.0
1665,3.0,0.8571000099182129, pods mango buy got pod banned like get flavored mint,"['whats', 'resell', 'mango', 'juul', 'pods', 'tho']",whats resell mango juul pods tho,juulpods and flavors,3.0
1666,3.0,0.8571000099182129, pods mango buy got pod banned like get flavored mint,"['@washedchief', '@unthankfui', '@niicolasb2', '@thenorthcop', 'juul', 'school']",@washedchief @unthankfui @niicolasb2 @thenorthcop juul school,juulpods and flavors,3.0
1667,3.0,0.8571000099182129, pods mango buy got pod banned like get flavored mint,"['juul', 'juul', 'colleges', 'weigh', 'breadth', 'tobacco', 'bans']",juul juul colleges weigh breadth tobacco bans,juulpods and flavors,3.0
1668,3.0,0.8571000099182129, pods mango buy got pod banned like get flavored mint,"['mint', 'juul', 'pods', 'gtgtgtgt', 'mango', 'juul', 'pods']",mint juul pods gtgtgtgt mango juul pods,juulpods and flavors,3.0
1669,3.0,0.8571000099182129, pods mango buy got pod banned like get flavored mint,"['flavored', 'juul', 'pods', 'banned', 'assault', 'rifles']",flavored juul pods banned assault rifles,juulpods and flavors,3.0
1670,3.0,0.8571000099182129, pods mango buy got pod banned like get flavored mint,"['got', 'mango', 'juul', 'pods', 'low', 'hmu']",got mango juul pods low hmu,juulpods and flavors,3.0
1671,3.0,0.8571000099182129, pods mango buy got pod banned like get flavored mint,"['mango', 'juul', 'pods', 'banned', 'got', 'lmk']",mango juul pods banned got lmk,juulpods and flavors,3.0
1672,3.0,0.8571000099182129, pods mango buy got pod banned like get flavored mint,"['panicked', 'bought', 'packs', 'mango', 'juul', 'pods']",panicked bought packs mango juul pods,juulpods and flavors,3.0
1673,3.0,0.8571000099182129, pods mango buy got pod banned like get flavored mint,"['hmu', 'got', 'mango', 'juul', 'pods', 'cheap']",hmu got mango juul pods cheap,juulpods and flavors,3.0
1674,3.0,0.8571000099182129, pods mango buy got pod banned like get flavored mint,"['mango', 'juul', 'pods', 'banned', 'ar15s', '#thisisamerica']",mango juul pods banned ar15s #thisisamerica,juulpods and flavors,3.0
1675,3.0,0.8571000099182129, pods mango buy got pod banned like get flavored mint,"['america', 'bans', 'juul', 'pods', 'assault', 'rifles']",america bans juul pods assault rifles,juulpods and flavors,3.0
1676,3.0,0.8571000099182129, pods mango buy got pod banned like get flavored mint,"['cucumber', 'juul', 'pods', 'taste', 'likes', 'spaghetti']",cucumber juul pods taste likes spaghetti,juulpods and flavors,3.0
1677,3.0,0.8571000099182129, pods mango buy got pod banned like get flavored mint,"['@rrivard14', 'got', 'mango', 'juul', 'pods', 'mobile', 'hmu']",@rrivard14 got mango juul pods mobile hmu,juulpods and flavors,3.0
1678,3.0,0.8571000099182129, pods mango buy got pod banned like get flavored mint,"['juul', 'founded', 'lifesaving', 'mission', 'became', 'embattled']",juul founded lifesaving mission became embattled,juulpods and flavors,3.0
1679,3.0,0.8571000099182129, pods mango buy got pod banned like get flavored mint,"['@us_fda', 'ban', 'mango', 'juul', 'pods', 'banning', 'kneecaps']",@us_fda ban mango juul pods banning kneecaps,juulpods and flavors,3.0
1680,3.0,0.8571000099182129, pods mango buy got pod banned like get flavored mint,"['got', 'free', 'juul', 'pods', 'ugh', 'love']",got free juul pods ugh love,juulpods and flavors,3.0
1681,3.0,0.8571000099182129, pods mango buy got pod banned like get flavored mint,"['banned', 'mango', 'juul', 'pods', 'ban', 'ar15s']",banned mango juul pods ban ar15s,juulpods and flavors,3.0
1682,3.0,0.8571000099182129, pods mango buy got pod banned like get flavored mint,"['juul', 'pods', 'available', 'free', 'shipping', 'canadawide', '#guelph', '#ontario', '#canada', '#guelphgifts']",juul pods available free shipping canadawide #guelph #ontario #canada #guelphgifts,juulpods and flavors,3.0
1683,3.0,0.8571000099182129, pods mango buy got pod banned like get flavored mint,"['flavored', 'juul', 'pods', 'got', 'banned', 'assault', 'riflesokay']",flavored juul pods got banned assault riflesokay,juulpods and flavors,3.0
1684,3.0,0.8571000099182129, pods mango buy got pod banned like get flavored mint,"['doin', 'zeke', 'dirty', 'bannin', 'juul', 'pods']",doin zeke dirty bannin juul pods,juulpods and flavors,3.0
1685,3.0,0.8571000099182129, pods mango buy got pod banned like get flavored mint,"['lol', 'banned', 'mango', 'juul', 'pods', 'ar15s']",lol banned mango juul pods ar15s,juulpods and flavors,3.0
1686,3.0,0.8571000099182129, pods mango buy got pod banned like get flavored mint,"['@migituesday', 'trade', 'kandi', 'trade', 'juul', 'pods']",@migituesday trade kandi trade juul pods,juulpods and flavors,3.0
1687,3.0,0.8571000099182129, pods mango buy got pod banned like get flavored mint,"['happy', 'birthday', '@devincarman24', 'finally', 'buy', 'juul', 'pods']",happy birthday @devincarman24 finally buy juul pods,juulpods and flavors,3.0
1688,3.0,0.8571000099182129, pods mango buy got pod banned like get flavored mint,"['got', 'juul', 'control', 'got', 'gun', 'control']",got juul control got gun control,juulpods and flavors,3.0
1689,3.0,0.8571000099182129, pods mango buy got pod banned like get flavored mint,"['juul', 'pods', 'banned', 'ar15s', 'lol', '#america']",juul pods banned ar15s lol #america,juulpods and flavors,3.0
1690,3.0,0.8569999933242798, pods mango buy got pod banned like get flavored mint,"['#repost', 'imperialvaporco', 'make_repost', 'blankz', 'empty', 'refillable', 'pods', 'juul', 'available']",#repost imperialvaporco make_repost blankz empty refillable pods juul available,juulpods and flavors,3.0
1691,3.0,0.8569999933242798, pods mango buy got pod banned like get flavored mint,"['sell', 'juul', 'pods', 'london', 'asking', 'friend']",sell juul pods london asking friend,juulpods and flavors,3.0
1692,3.0,0.8569999933242798, pods mango buy got pod banned like get flavored mint,"['buy', 'mango', 'juul', 'pods', 'store', 'anymore']",buy mango juul pods store anymore,juulpods and flavors,3.0
1693,3.0,0.8569999933242798, pods mango buy got pod banned like get flavored mint,"['@joel_murga', 'crazy', 'paid', 'good', 'money', 'juul']",@joel_murga crazy paid good money juul,juulpods and flavors,3.0
1694,3.0,0.8569999933242798, pods mango buy got pod banned like get flavored mint,"['mango', 'juul', 'pods', 'get', 'banned', 'lol']",mango juul pods get banned lol,juulpods and flavors,3.0
1695,3.0,0.8569999933242798, pods mango buy got pod banned like get flavored mint,"['ripping', 'juul', 'pod', 'wishing', 'ripping', 'juul', 'pod']",ripping juul pod wishing ripping juul pod,juulpods and flavors,3.0
1696,3.0,0.8569999933242798, pods mango buy got pod banned like get flavored mint,"['almost', 'caved', 'bought', 'juul', 'pods', 'harassed', 'proud']",almost caved bought juul pods harassed proud,juulpods and flavors,3.0
1697,3.0,0.8569999933242798, pods mango buy got pod banned like get flavored mint,"['juul', 'banning', 'mango', 'fruit', 'juul', 'pods', 'kill']",juul banning mango fruit juul pods kill,juulpods and flavors,3.0
1698,3.0,0.8569999933242798, pods mango buy got pod banned like get flavored mint,"['really', 'gonna', 'ban', 'mango', 'juul', 'pods', 'animesmh']",really gonna ban mango juul pods animesmh,juulpods and flavors,3.0
1699,3.0,0.8569999933242798, pods mango buy got pod banned like get flavored mint,"['best', 'thanksgiving', 'food', 'juul', 'flavor', 'excuse']",best thanksgiving food juul flavor excuse,juulpods and flavors,3.0
1700,3.0,0.8569999933242798, pods mango buy got pod banned like get flavored mint,"['hear', 'buy', 'anymore', 'juul', 'pods', 'uncool']",hear buy anymore juul pods uncool,juulpods and flavors,3.0
1701,3.0,0.8569999933242798, pods mango buy got pod banned like get flavored mint,"['banned', 'flavor', 'juul', 'pods', 'ar15s', 'lmaooo']",banned flavor juul pods ar15s lmaooo,juulpods and flavors,3.0
1702,3.0,0.8569999933242798, pods mango buy got pod banned like get flavored mint,"['juul', 'bottle', 'promethazine', 'finally', 'sleep', 'tonight']",juul bottle promethazine finally sleep tonight,juulpods and flavors,3.0
1703,3.0,0.8569999933242798, pods mango buy got pod banned like get flavored mint,"['ut', 'likes', 'tobacco', 'flavored', 'juul', 'pods', '#uthateweek']",ut likes tobacco flavored juul pods #uthateweek,juulpods and flavors,3.0
1704,3.0,0.8569999933242798, pods mango buy got pod banned like get flavored mint,"['really', 'gonna', 'buy', 'fourth', 'juul', 'lol']",really gonna buy fourth juul lol,juulpods and flavors,3.0
1705,3.0,0.8569999933242798, pods mango buy got pod banned like get flavored mint,"['like', 'ill', 'buy', 'packs', 'juul', 'pods']",like ill buy packs juul pods,juulpods and flavors,3.0
1706,3.0,0.8569999933242798, pods mango buy got pod banned like get flavored mint,"['mango', 'juul', 'pod', 'taste', 'like', 'eggnog']",mango juul pod taste like eggnog,juulpods and flavors,3.0
1707,3.0,0.8569999933242798, pods mango buy got pod banned like get flavored mint,"['@hmcamet', 'tweet', 'venmo', 'ppl', 'send', 'juul', 'money']",@hmcamet tweet venmo ppl send juul money,juulpods and flavors,3.0
1708,3.0,0.8569999933242798, pods mango buy got pod banned like get flavored mint,"['@buckyisotope', 'try', 'thanksgiving', 'dinner', 'juul', 'pods', 'yet']",@buckyisotope try thanksgiving dinner juul pods yet,juulpods and flavors,3.0
1709,3.0,0.8569999933242798, pods mango buy got pod banned like get flavored mint,"['wonder', 'uber', 'eats', 'delivers', 'juul', 'pods']",wonder uber eats delivers juul pods,juulpods and flavors,3.0
1710,3.0,0.8569999933242798, pods mango buy got pod banned like get flavored mint,"['gunna', 'sell', 'juul', 'pods', 'anymore', 'whats']",gunna sell juul pods anymore whats,juulpods and flavors,3.0
1711,3.0,0.8569999933242798, pods mango buy got pod banned like get flavored mint,"['@tylerwittrock', 'ill', 'trade', 'elijah', 'mcguire', 'juul', 'pod']",@tylerwittrock ill trade elijah mcguire juul pod,juulpods and flavors,3.0
1712,3.0,0.8569999933242798, pods mango buy got pod banned like get flavored mint,"['cucumber', 'juul', 'keto', 'diet', 'asking', 'friend']",cucumber juul keto diet asking friend,juulpods and flavors,3.0
1713,3.0,0.8569999933242798, pods mango buy got pod banned like get flavored mint,"['got', 'dem', 'wax', 'juul', 'pods', 'tho']",got dem wax juul pods tho,juulpods and flavors,3.0
1714,3.0,0.8569999933242798, pods mango buy got pod banned like get flavored mint,"['get', 'mango', 'juul', 'pods', 'yall', 'get']",get mango juul pods yall get,juulpods and flavors,3.0
1715,3.0,0.8569999933242798, pods mango buy got pod banned like get flavored mint,"['italian', 'niggas', 'put', 'olive', 'oil', 'juul', 'pods']",italian niggas put olive oil juul pods,juulpods and flavors,3.0
1716,3.0,0.8569999933242798, pods mango buy got pod banned like get flavored mint,"['selling', 'pumpkin', 'spice', 'juul', 'pods', 'hmu']",selling pumpkin spice juul pods hmu,juulpods and flavors,3.0
1717,3.0,0.8569999933242798, pods mango buy got pod banned like get flavored mint,"['@dillonmiranda_', '@joshuamzaik', '@chadtebo', '@cheyes23', 'juul', 'going', 'nowhere']",@dillonmiranda_ @joshuamzaik @chadtebo @cheyes23 juul going nowhere,juulpods and flavors,3.0
1718,3.0,0.8569999933242798, pods mango buy got pod banned like get flavored mint,"['finally', 'got', 'paid', 'buy', 'juul', 'pods']",finally got paid buy juul pods,juulpods and flavors,3.0
1719,3.0,0.8568999767303467, pods mango buy got pod banned like get flavored mint,"['somebody', 'buy', 'fuckin', 'juul', 'pods', 'pissed']",somebody buy fuckin juul pods pissed,juulpods and flavors,3.0
1720,3.0,0.8568999767303467, pods mango buy got pod banned like get flavored mint,"['ok', 'fucking', 'pissed', 'mango', 'juul', 'pods']",ok fucking pissed mango juul pods,juulpods and flavors,3.0
1721,3.0,0.8568999767303467, pods mango buy got pod banned like get flavored mint,"['selling', 'mango', 'juul', 'pod', 'packs', 'hmu']",selling mango juul pod packs hmu,juulpods and flavors,3.0
1722,3.0,0.8568999767303467, pods mango buy got pod banned like get flavored mint,"['people', 'going', 'start', 'trapping', 'juul', 'pods']",people going start trapping juul pods,juulpods and flavors,3.0
1723,3.0,0.8568999767303467, pods mango buy got pod banned like get flavored mint,"['flog', 'gnaw', 'wants', 'buy', 'juul', 'pods']",flog gnaw wants buy juul pods,juulpods and flavors,3.0
1724,3.0,0.8568999767303467, pods mango buy got pod banned like get flavored mint,"['juul', 'banned', 'today', 'yall', 'gonna', 'lol']",juul banned today yall gonna lol,juulpods and flavors,3.0
1725,3.0,0.8568999767303467, pods mango buy got pod banned like get flavored mint,"['banned', 'mango', 'juul', 'pods', 'lmao', '@us_fda']",banned mango juul pods lmao @us_fda,juulpods and flavors,3.0
1726,3.0,0.8568999767303467, pods mango buy got pod banned like get flavored mint,"['okay', 'found', 'juul', 'pods', 'birth', 'control']",okay found juul pods birth control,juulpods and flavors,3.0
1727,3.0,0.8568999767303467, pods mango buy got pod banned like get flavored mint,"['bury', 'w', 'juul', 'pack', 'mint', 'pods']",bury w juul pack mint pods,juulpods and flavors,3.0
1728,3.0,0.8568999767303467, pods mango buy got pod banned like get flavored mint,"['bought', 'juul', 'speed', 'death', 'process', 'know']",bought juul speed death process know,juulpods and flavors,3.0
1729,3.0,0.8568999767303467, pods mango buy got pod banned like get flavored mint,"['dr', 'pepper', 'taste', 'bad', 'mint', 'juul']",dr pepper taste bad mint juul,juulpods and flavors,3.0
1730,3.0,0.8568999767303467, pods mango buy got pod banned like get flavored mint,"['@joaqisslumpd', 'believe', 'actually', 'gonna', 'get', 'juul', 'pods', 'ouch']",@joaqisslumpd believe actually gonna get juul pods ouch,juulpods and flavors,3.0
1731,3.0,0.8568999767303467, pods mango buy got pod banned like get flavored mint,"['people', 'still', 'buy', '350s', 'protesting', 'juul', 'ban', 'instead']",people still buy 350s protesting juul ban instead,juulpods and flavors,3.0
1732,3.0,0.8568999767303467, pods mango buy got pod banned like get flavored mint,"['apparently', 'juul', 'pods', 'banned', 'lmao', 'going']",apparently juul pods banned lmao going,juulpods and flavors,3.0
1733,3.0,0.8568999767303467, pods mango buy got pod banned like get flavored mint,"['got', 'juul', 'pod', 'asking', 'friend', '#ncat']",got juul pod asking friend #ncat,juulpods and flavors,3.0
1734,3.0,0.8568999767303467, pods mango buy got pod banned like get flavored mint,"['selling', 'las', 'mango', 'juul', 'pod', 'obo']",selling las mango juul pod obo,juulpods and flavors,3.0
1735,3.0,0.8568999767303467, pods mango buy got pod banned like get flavored mint,"['@hayden_abdoo', 'come', 'get', 'mango', 'juul', 'pods', 'free']",@hayden_abdoo come get mango juul pods free,juulpods and flavors,3.0
1736,3.0,0.8568999767303467, pods mango buy got pod banned like get flavored mint,"['pillows', 'still', 'smell', 'like', 'mango', 'juul', 'pods']",pillows still smell like mango juul pods,juulpods and flavors,3.0
1737,3.0,0.8568999767303467, pods mango buy got pod banned like get flavored mint,"['mango', 'juul', 'pods', 'kill', 'people', 'ar15s']",mango juul pods kill people ar15s,juulpods and flavors,3.0
1738,3.0,0.8568999767303467, pods mango buy got pod banned like get flavored mint,"['selling', 'mango', 'juul', 'pods', 'hmu', 'lmfao']",selling mango juul pods hmu lmfao,juulpods and flavors,3.0
1739,3.0,0.8568999767303467, pods mango buy got pod banned like get flavored mint,"['got', 'somebody', 'get', 'mango', 'juul', 'pods']",got somebody get mango juul pods,juulpods and flavors,3.0
1740,3.0,0.8568999767303467, pods mango buy got pod banned like get flavored mint,"['spending', 'college', 'tuition', 'clearance', 'mango', 'juul', 'pods', 'turn', 'profit', 'ppl', 'lazy', 'order', 'dorms']",spending college tuition clearance mango juul pods turn profit ppl lazy order dorms,juulpods and flavors,3.0
1741,3.0,0.8568999767303467, pods mango buy got pod banned like get flavored mint,"['banned', 'mango', 'juul', 'pods', 'know', 'going']",banned mango juul pods know going,juulpods and flavors,3.0
1742,3.0,0.8568999767303467, pods mango buy got pod banned like get flavored mint,"['really', 'banned', 'mango', 'juul', 'pods', 'lmfao']",really banned mango juul pods lmfao,juulpods and flavors,3.0
1743,3.0,0.8568999767303467, pods mango buy got pod banned like get flavored mint,"['needs', 'mango', 'juul', 'pods', 'like', 'packs']",needs mango juul pods like packs,juulpods and flavors,3.0
1744,3.0,0.8568999767303467, pods mango buy got pod banned like get flavored mint,"['@gabriela_temple', 'still', 'love', 'juul', 'know', 'love']",@gabriela_temple still love juul know love,juulpods and flavors,3.0
1745,3.0,0.8568000197410583, pods mango buy got pod banned like get flavored mint,"['gw', 'students', 'revolution', 'comes', 'buy', 'juul', 'pods']",gw students revolution comes buy juul pods,juulpods and flavors,3.0
1746,3.0,0.8568000197410583, pods mango buy got pod banned like get flavored mint,"['juul', 'taste', 'like', 'phillip', 'robot', 'cancer']",juul taste like phillip robot cancer,juulpods and flavors,3.0
1747,3.0,0.8568000197410583, pods mango buy got pod banned like get flavored mint,"['air', 'quality', 'bad', 'mango', 'juul', 'pods']",air quality bad mango juul pods,juulpods and flavors,3.0
1748,3.0,0.8568000197410583, pods mango buy got pod banned like get flavored mint,"['tweet', 'made', 'mango', 'juul', 'pod', 'gang', 'ᴘʀᴏᴍᴏᴛᴇᴅ']",tweet made mango juul pod gang ᴘʀᴏᴍᴏᴛᴇᴅ,juulpods and flavors,3.0
1749,3.0,0.8568000197410583, pods mango buy got pod banned like get flavored mint,"['@meli1546', 'broooo', 'forgot', 'grown', 'tweet', 'juul', 'pods']",@meli1546 broooo forgot grown tweet juul pods,juulpods and flavors,3.0
1750,3.0,0.8568000197410583, pods mango buy got pod banned like get flavored mint,"['mint', 'juul', 'pods', 'taste', 'like', 'xmas']",mint juul pods taste like xmas,juulpods and flavors,3.0
1751,3.0,0.8568000197410583, pods mango buy got pod banned like get flavored mint,"['juul', 'pod', 'packs', 'really', 'come', 'pods']",juul pod packs really come pods,juulpods and flavors,3.0
1752,3.0,0.8568000197410583, pods mango buy got pod banned like get flavored mint,"['happy', 'thanksgiving', 'today', 'thankful', 'weed', 'juul']",happy thanksgiving today thankful weed juul,juulpods and flavors,3.0
1753,3.0,0.8568000197410583, pods mango buy got pod banned like get flavored mint,"['@marketwatch', 'teach', 'kids', 'waste', 'week', 'juul', 'pods']",@marketwatch teach kids waste week juul pods,juulpods and flavors,3.0
1754,3.0,0.8568000197410583, pods mango buy got pod banned like get flavored mint,"['holiday', 'juul', 'pods', 'come', 'asking', 'friend']",holiday juul pods come asking friend,juulpods and flavors,3.0
1755,3.0,0.8568000197410583, pods mango buy got pod banned like get flavored mint,"['@wilderhritz', 'try', 'mucinex', 'juul', 'pods', 'tho', 'shit', 'nutty']",@wilderhritz try mucinex juul pods tho shit nutty,juulpods and flavors,3.0
1756,3.0,0.8568000197410583, pods mango buy got pod banned like get flavored mint,"['really', 'feelin', 'mint', 'juul', 'pods', 'run']",really feelin mint juul pods run,juulpods and flavors,3.0
1757,3.0,0.8568000197410583, pods mango buy got pod banned like get flavored mint,"['found', 'juul', 'sock', 'drawer', 'today', 'cancelled']",found juul sock drawer today cancelled,juulpods and flavors,3.0
1758,3.0,0.8568000197410583, pods mango buy got pod banned like get flavored mint,"['know', 'school', 'smells', 'like', 'depression', 'juul', '@makayla_1208']",know school smells like depression juul @makayla_1208,juulpods and flavors,3.0
1759,3.0,0.8568000197410583, pods mango buy got pod banned like get flavored mint,"['love', 'juul', 'much', 'like', 'love', 'juul', 'much']",love juul much like love juul much,juulpods and flavors,3.0
1760,3.0,0.8568000197410583, pods mango buy got pod banned like get flavored mint,"['buy', 'cigarette', 'flavor', 'juul', 'asking', 'friend']",buy cigarette flavor juul asking friend,juulpods and flavors,3.0
1761,3.0,0.8567000031471252, pods mango buy got pod banned like get flavored mint,"['buy', 'juul', 'pods', 'young', 'ripe', 'age']",buy juul pods young ripe age,juulpods and flavors,3.0
1762,3.0,0.8567000031471252, pods mango buy got pod banned like get flavored mint,"['mango', 'juul', 'pods', 'taste', 'like', 'ass']",mango juul pods taste like ass,juulpods and flavors,3.0
1763,3.0,0.8567000031471252, pods mango buy got pod banned like get flavored mint,"['finish', 'juul', 'pods', 'done', 'shit', 'lmao']",finish juul pods done shit lmao,juulpods and flavors,3.0
1764,3.0,0.8567000031471252, pods mango buy got pod banned like get flavored mint,"['got', 'idd', 'juul', 'pods', 'almost', 'life']",got idd juul pods almost life,juulpods and flavors,3.0
1765,3.0,0.8567000031471252, pods mango buy got pod banned like get flavored mint,"['need', 'mango', 'juul', 'pods', 'come', 'store']",need mango juul pods come store,juulpods and flavors,3.0
1766,3.0,0.8565999865531921, pods mango buy got pod banned like get flavored mint,"['mango', 'smoothie', 'n', 'mango', 'juul', 'pods']",mango smoothie n mango juul pods,juulpods and flavors,3.0
1767,3.0,0.8565999865531921, pods mango buy got pod banned like get flavored mint,"['@il0vethe80s', 'today', 'idiot', 'kids', 'smoke', 'juul', 'instead']",@il0vethe80s today idiot kids smoke juul instead,juulpods and flavors,3.0
1768,3.0,0.8565000295639038, pods mango buy got pod banned like get flavored mint,"['bought', 'one', 'pack', 'juul', 'pods', 'send']",bought one pack juul pods send,juulpods and flavors,3.0
1769,3.0,0.8565000295639038, pods mango buy got pod banned like get flavored mint,"['@brandonvizcarra', 'prob', 'somewhere', 'pile', 'shit', 'w', 'juul']",@brandonvizcarra prob somewhere pile shit w juul,juulpods and flavors,3.0
1770,3.0,0.8565000295639038, pods mango buy got pod banned like get flavored mint,"['need', 'girl', 'cares', 'much', 'cares', 'juul']",need girl cares much cares juul,juulpods and flavors,3.0
1771,3.0,0.8565000295639038, pods mango buy got pod banned like get flavored mint,"['use', 'food', 'stamps', 'buy', 'juul', 'pods']",use food stamps buy juul pods,juulpods and flavors,3.0
1772,3.0,0.8565000295639038, pods mango buy got pod banned like get flavored mint,"['guys', 'treat', 'juul', 'better', 'treat', 'girl']",guys treat juul better treat girl,juulpods and flavors,3.0
